'Elapsed time','I'
'1:52.210',-0.005
'1:52.212',-0.005
'1:52.214',-0.004
'1:52.216',-0.004
'1:52.218',-0.004
'1:52.220',-0.004
'1:52.222',-0.004
'1:52.224',-0.004
'1:52.226',-0.004
'1:52.228',-0.003
'1:52.230',-0.004
'1:52.232',-0.004
'1:52.234',-0.004
'1:52.236',-0.003
'1:52.238',-0.004
'1:52.240',-0.003
'1:52.242',-0.004
'1:52.244',-0.004
'1:52.246',-0.004
'1:52.248',-0.004
'1:52.250',-0.004
'1:52.252',-0.004
'1:52.254',-0.004
'1:52.256',-0.004
'1:52.258',-0.004
'1:52.260',-0.004
'1:52.262',-0.004
'1:52.264',-0.004
'1:52.266',-0.005
'1:52.268',-0.005
'1:52.270',-0.005
'1:52.272',-0.005
'1:52.274',-0.005
'1:52.276',-0.005
'1:52.278',-0.006
'1:52.280',-0.005
'1:52.282',-0.005
'1:52.284',-0.006
'1:52.286',-0.006
'1:52.288',-0.006
'1:52.290',-0.006
'1:52.292',-0.006
'1:52.294',-0.006
'1:52.296',-0.006
'1:52.298',-0.006
'1:52.300',-0.006
'1:52.302',-0.006
'1:52.304',-0.006
'1:52.306',-0.006
'1:52.308',-0.006
'1:52.310',-0.006
'1:52.312',-0.006
'1:52.314',-0.006
'1:52.316',-0.007
'1:52.318',-0.006
'1:52.320',-0.006
'1:52.322',-0.006
'1:52.324',-0.006
'1:52.326',-0.006
'1:52.328',-0.007
'1:52.330',-0.006
'1:52.332',-0.006
'1:52.334',-0.006
'1:52.336',-0.006
'1:52.338',-0.006
'1:52.340',-0.006
'1:52.342',-0.006
'1:52.344',-0.005
'1:52.346',-0.005
'1:52.348',-0.004
'1:52.350',-0.004
'1:52.352',-0.005
'1:52.354',-0.007
'1:52.356',-0.013
'1:52.358',-0.023
'1:52.360',-0.026
'1:52.362',-0.025
'1:52.364',-0.025
'1:52.366',-0.029
'1:52.368',-0.029
'1:52.370',-0.027
'1:52.372',-0.021
'1:52.374',-0.012
'1:52.376',-0.003
'1:52.378',0.007
'1:52.380',0.016
'1:52.382',0.019
'1:52.384',0.015
'1:52.386',0.007
'1:52.388',0.003
'1:52.390',0.004
'1:52.392',0.005
'1:52.394',0.006
'1:52.396',0.005
'1:52.398',0.005
'1:52.400',0.004
'1:52.402',0.004
'1:52.404',0.004
'1:52.406',0.003
'1:52.408',0.003
'1:52.410',0.003
'1:52.412',0.002
'1:52.414',0.001
'1:52.416',-0.004
'1:52.418',-0.019
'1:52.420',-0.059
'1:52.422',-0.130
'1:52.424',-0.209
'1:52.426',-0.234
'1:52.428',-0.119
'1:52.430',0.145
'1:52.432',0.386
'1:52.434',0.487
'1:52.436',0.604
'1:52.438',0.699
'1:52.440',0.733
'1:52.442',0.698
'1:52.444',0.460
'1:52.446',0.234
'1:52.448',0.117
'1:52.450',0.057
'1:52.452',0.033
'1:52.454',0.018
'1:52.456',-0.002
'1:52.458',-0.016
'1:52.460',-0.022
'1:52.462',-0.025
'1:52.464',-0.025
'1:52.466',-0.027
'1:52.468',-0.028
'1:52.470',-0.029
'1:52.472',-0.030
'1:52.474',-0.032
'1:52.476',-0.033
'1:52.478',-0.035
'1:52.480',-0.035
'1:52.482',-0.037
'1:52.484',-0.038
'1:52.486',-0.040
'1:52.488',-0.040
'1:52.490',-0.041
'1:52.492',-0.042
'1:52.494',-0.042
'1:52.496',-0.042
'1:52.498',-0.042
'1:52.500',-0.042
'1:52.502',-0.041
'1:52.504',-0.041
'1:52.506',-0.040
'1:52.508',-0.038
'1:52.510',-0.037
'1:52.512',-0.035
'1:52.514',-0.034
'1:52.516',-0.033
'1:52.518',-0.033
'1:52.520',-0.032
'1:52.522',-0.032
'1:52.524',-0.032
'1:52.526',-0.033
'1:52.528',-0.033
'1:52.530',-0.033
'1:52.532',-0.033
'1:52.534',-0.030
'1:52.536',-0.026
'1:52.538',-0.021
'1:52.540',-0.013
'1:52.542',-0.002
'1:52.544',0.011
'1:52.546',0.027
'1:52.548',0.043
'1:52.550',0.061
'1:52.552',0.078
'1:52.554',0.093
'1:52.556',0.106
'1:52.558',0.116
'1:52.560',0.121
'1:52.562',0.123
'1:52.564',0.120
'1:52.566',0.115
'1:52.568',0.105
'1:52.570',0.093
'1:52.572',0.081
'1:52.574',0.067
'1:52.576',0.054
'1:52.578',0.042
'1:52.580',0.030
'1:52.582',0.021
'1:52.584',0.013
'1:52.586',0.006
'1:52.588',0.002
'1:52.590',-0.002
'1:52.592',-0.005
'1:52.594',-0.007
'1:52.596',-0.008
'1:52.598',-0.009
'1:52.600',-0.009
'1:52.602',-0.010
'1:52.604',-0.010
'1:52.606',-0.011
'1:52.608',-0.011
'1:52.610',-0.010
'1:52.612',-0.011
'1:52.614',-0.011
'1:52.616',-0.011
'1:52.618',-0.010
'1:52.620',-0.010
'1:52.622',-0.011
'1:52.624',-0.010
'1:52.626',-0.010
'1:52.628',-0.010
'1:52.630',-0.010
'1:52.632',-0.010
'1:52.634',-0.009
'1:52.636',-0.009
'1:52.638',-0.009
'1:52.640',-0.009
'1:52.642',-0.009
'1:52.644',-0.008
'1:52.646',-0.007
'1:52.648',-0.008
'1:52.650',-0.007
'1:52.652',-0.007
'1:52.654',-0.006
'1:52.656',-0.006
'1:52.658',-0.005
'1:52.660',-0.006
'1:52.662',-0.005
'1:52.664',-0.005
'1:52.666',-0.004
'1:52.668',-0.004
'1:52.670',-0.004
'1:52.672',-0.004
'1:52.674',-0.004
'1:52.676',-0.004
'1:52.678',-0.004
'1:52.680',-0.004
'1:52.682',-0.004
'1:52.684',-0.003
'1:52.686',-0.003
'1:52.688',-0.003
'1:52.690',-0.004
'1:52.692',-0.004
'1:52.694',-0.003
'1:52.696',-0.004
'1:52.698',-0.003
'1:52.700',-0.004
'1:52.702',-0.004
'1:52.704',-0.004
'1:52.706',-0.004
'1:52.708',-0.004
'1:52.710',-0.004
'1:52.712',-0.004
'1:52.714',-0.004
'1:52.716',-0.004
'1:52.718',-0.005
'1:52.720',-0.005
'1:52.722',-0.005
'1:52.724',-0.005
'1:52.726',-0.005
'1:52.728',-0.005
'1:52.730',-0.005
'1:52.732',-0.005
'1:52.734',-0.006
'1:52.736',-0.006
'1:52.738',-0.006
'1:52.740',-0.006
'1:52.742',-0.005
'1:52.744',-0.006
'1:52.746',-0.006
'1:52.748',-0.006
'1:52.750',-0.006
'1:52.752',-0.006
'1:52.754',-0.006
'1:52.756',-0.006
'1:52.758',-0.006
'1:52.760',-0.006
'1:52.762',-0.006
'1:52.764',-0.006
'1:52.766',-0.006
'1:52.768',-0.006
'1:52.770',-0.006
'1:52.772',-0.006
'1:52.774',-0.006
'1:52.776',-0.006
'1:52.778',-0.006
'1:52.780',-0.006
'1:52.782',-0.006
'1:52.784',-0.006
'1:52.786',-0.006
'1:52.788',-0.006
'1:52.790',-0.006
'1:52.792',-0.006
'1:52.794',-0.006
'1:52.796',-0.005
'1:52.798',-0.005
'1:52.800',-0.005
'1:52.802',-0.004
'1:52.804',-0.004
'1:52.806',-0.004
'1:52.808',-0.006
'1:52.810',-0.013
'1:52.812',-0.021
'1:52.814',-0.026
'1:52.816',-0.024
'1:52.818',-0.025
'1:52.820',-0.028
'1:52.822',-0.029
'1:52.824',-0.028
'1:52.826',-0.024
'1:52.828',-0.016
'1:52.830',-0.006
'1:52.832',0.003
'1:52.834',0.012
'1:52.836',0.018
'1:52.838',0.019
'1:52.840',0.013
'1:52.842',0.004
'1:52.844',0.002
'1:52.846',0.004
'1:52.848',0.006
'1:52.850',0.006
'1:52.852',0.005
'1:52.854',0.004
'1:52.856',0.004
'1:52.858',0.004
'1:52.860',0.004
'1:52.862',0.004
'1:52.864',0.004
'1:52.866',0.003
'1:52.868',0.003
'1:52.870',0.002
'1:52.872',-0.003
'1:52.874',-0.017
'1:52.876',-0.051
'1:52.878',-0.116
'1:52.880',-0.195
'1:52.882',-0.236
'1:52.884',-0.163
'1:52.886',0.064
'1:52.888',0.326
'1:52.890',0.459
'1:52.892',0.553
'1:52.894',0.671
'1:52.896',0.716
'1:52.898',0.734
'1:52.900',0.593
'1:52.902',0.338
'1:52.904',0.173
'1:52.906',0.088
'1:52.908',0.045
'1:52.910',0.028
'1:52.912',0.013
'1:52.914',-0.005
'1:52.916',-0.017
'1:52.918',-0.021
'1:52.920',-0.023
'1:52.922',-0.025
'1:52.924',-0.025
'1:52.926',-0.026
'1:52.928',-0.028
'1:52.930',-0.029
'1:52.932',-0.030
'1:52.934',-0.030
'1:52.936',-0.032
'1:52.938',-0.033
'1:52.940',-0.034
'1:52.942',-0.035
'1:52.944',-0.036
'1:52.946',-0.036
'1:52.948',-0.037
'1:52.950',-0.038
'1:52.952',-0.038
'1:52.954',-0.038
'1:52.956',-0.038
'1:52.958',-0.038
'1:52.960',-0.037
'1:52.962',-0.036
'1:52.964',-0.035
'1:52.966',-0.034
'1:52.968',-0.034
'1:52.970',-0.032
'1:52.972',-0.030
'1:52.974',-0.029
'1:52.976',-0.028
'1:52.978',-0.028
'1:52.980',-0.027
'1:52.982',-0.027
'1:52.984',-0.027
'1:52.986',-0.028
'1:52.988',-0.028
'1:52.990',-0.028
'1:52.992',-0.026
'1:52.994',-0.025
'1:52.996',-0.021
'1:52.998',-0.015
'1:53.000',-0.008
'1:53.002',0.002
'1:53.004',0.014
'1:53.006',0.029
'1:53.008',0.044
'1:53.010',0.060
'1:53.012',0.076
'1:53.014',0.091
'1:53.016',0.105
'1:53.018',0.116
'1:53.020',0.122
'1:53.022',0.125
'1:53.024',0.124
'1:53.026',0.120
'1:53.028',0.113
'1:53.030',0.103
'1:53.032',0.090
'1:53.034',0.079
'1:53.036',0.065
'1:53.038',0.052
'1:53.040',0.041
'1:53.042',0.030
'1:53.044',0.021
'1:53.046',0.013
'1:53.048',0.007
'1:53.050',0.003
'1:53.052',-0.002
'1:53.054',-0.004
'1:53.056',-0.006
'1:53.058',-0.007
'1:53.060',-0.008
'1:53.062',-0.009
'1:53.064',-0.009
'1:53.066',-0.009
'1:53.068',-0.009
'1:53.070',-0.009
'1:53.072',-0.010
'1:53.074',-0.009
'1:53.076',-0.010
'1:53.078',-0.009
'1:53.080',-0.010
'1:53.082',-0.010
'1:53.084',-0.010
'1:53.086',-0.009
'1:53.088',-0.010
'1:53.090',-0.009
'1:53.092',-0.009
'1:53.094',-0.010
'1:53.096',-0.009
'1:53.098',-0.009
'1:53.100',-0.009
'1:53.102',-0.009
'1:53.104',-0.009
'1:53.106',-0.009
'1:53.108',-0.008
'1:53.110',-0.008
'1:53.112',-0.007
'1:53.114',-0.007
'1:53.116',-0.006
'1:53.118',-0.006
'1:53.120',-0.006
'1:53.122',-0.005
'1:53.124',-0.005
'1:53.126',-0.005
'1:53.128',-0.005
'1:53.130',-0.005
'1:53.132',-0.004
'1:53.134',-0.004
'1:53.136',-0.004
'1:53.138',-0.004
'1:53.140',-0.004
'1:53.142',-0.004
'1:53.144',-0.004
'1:53.146',-0.004
'1:53.148',-0.004
'1:53.150',-0.004
'1:53.152',-0.004
'1:53.154',-0.004
'1:53.156',-0.004
'1:53.158',-0.004
'1:53.160',-0.004
'1:53.162',-0.003
'1:53.164',-0.004
'1:53.166',-0.004
'1:53.168',-0.004
'1:53.170',-0.004
'1:53.172',-0.004
'1:53.174',-0.004
'1:53.176',-0.004
'1:53.178',-0.004
'1:53.180',-0.005
'1:53.182',-0.004
'1:53.184',-0.005
'1:53.186',-0.005
'1:53.188',-0.005
'1:53.190',-0.005
'1:53.192',-0.005
'1:53.194',-0.005
'1:53.196',-0.006
'1:53.198',-0.005
'1:53.200',-0.006
'1:53.202',-0.006
'1:53.204',-0.006
'1:53.206',-0.005
'1:53.208',-0.006
'1:53.210',-0.006
'1:53.212',-0.006
'1:53.214',-0.006
'1:53.216',-0.006
'1:53.218',-0.006
'1:53.220',-0.006
'1:53.222',-0.006
'1:53.224',-0.006
'1:53.226',-0.006
'1:53.228',-0.006
'1:53.230',-0.006
'1:53.232',-0.006
'1:53.234',-0.006
'1:53.236',-0.006
'1:53.238',-0.006
'1:53.240',-0.006
'1:53.242',-0.006
'1:53.244',-0.006
'1:53.246',-0.006
'1:53.248',-0.006
'1:53.250',-0.006
'1:53.252',-0.006
'1:53.254',-0.006
'1:53.256',-0.006
'1:53.258',-0.006
'1:53.260',-0.006
'1:53.262',-0.006
'1:53.264',-0.006
'1:53.266',-0.005
'1:53.268',-0.005
'1:53.270',-0.004
'1:53.272',-0.004
'1:53.274',-0.004
'1:53.276',-0.005
'1:53.278',-0.009
'1:53.280',-0.017
'1:53.282',-0.025
'1:53.284',-0.026
'1:53.286',-0.024
'1:53.288',-0.026
'1:53.290',-0.028
'1:53.292',-0.029
'1:53.294',-0.027
'1:53.296',-0.021
'1:53.298',-0.014
'1:53.300',-0.004
'1:53.302',0.004
'1:53.304',0.013
'1:53.306',0.019
'1:53.308',0.018
'1:53.310',0.011
'1:53.312',0.004
'1:53.314',0.003
'1:53.316',0.004
'1:53.318',0.006
'1:53.320',0.006
'1:53.322',0.005
'1:53.324',0.004
'1:53.326',0.004
'1:53.328',0.004
'1:53.330',0.004
'1:53.332',0.004
'1:53.334',0.003
'1:53.336',0.003
'1:53.338',0.002
'1:53.340',0.002
'1:53.342',-0.002
'1:53.344',-0.011
'1:53.346',-0.036
'1:53.348',-0.089
'1:53.350',-0.165
'1:53.352',-0.229
'1:53.354',-0.214
'1:53.356',-0.059
'1:53.358',0.206
'1:53.360',0.407
'1:53.362',0.495
'1:53.364',0.611
'1:53.366',0.698
'1:53.368',0.730
'1:53.370',0.709
'1:53.372',0.501
'1:53.374',0.271
'1:53.376',0.141
'1:53.378',0.071
'1:53.380',0.038
'1:53.382',0.024
'1:53.384',0.007
'1:53.386',-0.009
'1:53.388',-0.019
'1:53.390',-0.023
'1:53.392',-0.025
'1:53.394',-0.025
'1:53.396',-0.027
'1:53.398',-0.029
'1:53.400',-0.029
'1:53.402',-0.030
'1:53.404',-0.032
'1:53.406',-0.033
'1:53.408',-0.034
'1:53.410',-0.035
'1:53.412',-0.036
'1:53.414',-0.037
'1:53.416',-0.038
'1:53.418',-0.040
'1:53.420',-0.041
'1:53.422',-0.041
'1:53.424',-0.042
'1:53.426',-0.042
'1:53.428',-0.042
'1:53.430',-0.042
'1:53.432',-0.042
'1:53.434',-0.041
'1:53.436',-0.040
'1:53.438',-0.039
'1:53.440',-0.037
'1:53.442',-0.036
'1:53.444',-0.035
'1:53.446',-0.035
'1:53.448',-0.034
'1:53.450',-0.032
'1:53.452',-0.032
'1:53.454',-0.032
'1:53.456',-0.032
'1:53.458',-0.032
'1:53.460',-0.033
'1:53.462',-0.033
'1:53.464',-0.033
'1:53.466',-0.032
'1:53.468',-0.029
'1:53.470',-0.025
'1:53.472',-0.018
'1:53.474',-0.009
'1:53.476',0.002
'1:53.478',0.015
'1:53.480',0.029
'1:53.482',0.046
'1:53.484',0.062
'1:53.486',0.078
'1:53.488',0.093
'1:53.490',0.105
'1:53.492',0.114
'1:53.494',0.120
'1:53.496',0.123
'1:53.498',0.121
'1:53.500',0.116
'1:53.502',0.108
'1:53.504',0.098
'1:53.506',0.086
'1:53.508',0.073
'1:53.510',0.061
'1:53.512',0.049
'1:53.514',0.037
'1:53.516',0.027
'1:53.518',0.018
'1:53.520',0.011
'1:53.522',0.005
'1:53.524',0.001
'1:53.526',-0.003
'1:53.528',-0.005
'1:53.530',-0.006
'1:53.532',-0.008
'1:53.534',-0.009
'1:53.536',-0.009
'1:53.538',-0.010
'1:53.540',-0.010
'1:53.542',-0.010
'1:53.544',-0.011
'1:53.546',-0.011
'1:53.548',-0.010
'1:53.550',-0.010
'1:53.552',-0.010
'1:53.554',-0.011
'1:53.556',-0.010
'1:53.558',-0.010
'1:53.560',-0.010
'1:53.562',-0.010
'1:53.564',-0.010
'1:53.566',-0.010
'1:53.568',-0.009
'1:53.570',-0.010
'1:53.572',-0.009
'1:53.574',-0.009
'1:53.576',-0.009
'1:53.578',-0.009
'1:53.580',-0.009
'1:53.582',-0.008
'1:53.584',-0.008
'1:53.586',-0.007
'1:53.588',-0.007
'1:53.590',-0.006
'1:53.592',-0.006
'1:53.594',-0.006
'1:53.596',-0.006
'1:53.598',-0.005
'1:53.600',-0.005
'1:53.602',-0.005
'1:53.604',-0.005
'1:53.606',-0.004
'1:53.608',-0.004
'1:53.610',-0.004
'1:53.612',-0.004
'1:53.614',-0.004
'1:53.616',-0.003
'1:53.618',-0.004
'1:53.620',-0.004
'1:53.622',-0.004
'1:53.624',-0.004
'1:53.626',-0.003
'1:53.628',-0.003
'1:53.630',-0.003
'1:53.632',-0.004
'1:53.634',-0.004
'1:53.636',-0.004
'1:53.638',-0.004
'1:53.640',-0.004
'1:53.642',-0.004
'1:53.644',-0.004
'1:53.646',-0.004
'1:53.648',-0.004
'1:53.650',-0.004
'1:53.652',-0.004
'1:53.654',-0.005
'1:53.656',-0.005
'1:53.658',-0.005
'1:53.660',-0.005
'1:53.662',-0.004
'1:53.664',-0.005
'1:53.666',-0.005
'1:53.668',-0.005
'1:53.670',-0.005
'1:53.672',-0.005
'1:53.674',-0.006
'1:53.676',-0.005
'1:53.678',-0.005
'1:53.680',-0.006
'1:53.682',-0.006
'1:53.684',-0.006
'1:53.686',-0.006
'1:53.688',-0.006
'1:53.690',-0.006
'1:53.692',-0.006
'1:53.694',-0.006
'1:53.696',-0.006
'1:53.698',-0.006
'1:53.700',-0.006
'1:53.702',-0.006
'1:53.704',-0.006
'1:53.706',-0.006
'1:53.708',-0.006
'1:53.710',-0.006
'1:53.712',-0.006
'1:53.714',-0.006
'1:53.716',-0.006
'1:53.718',-0.006
'1:53.720',-0.007
'1:53.722',-0.006
'1:53.724',-0.006
'1:53.726',-0.006
'1:53.728',-0.006
'1:53.730',-0.006
'1:53.732',-0.006
'1:53.734',-0.006
'1:53.736',-0.006
'1:53.738',-0.005
'1:53.740',-0.005
'1:53.742',-0.005
'1:53.744',-0.004
'1:53.746',-0.004
'1:53.748',-0.004
'1:53.750',-0.005
'1:53.752',-0.008
'1:53.754',-0.015
'1:53.756',-0.024
'1:53.758',-0.025
'1:53.760',-0.024
'1:53.762',-0.026
'1:53.764',-0.028
'1:53.766',-0.029
'1:53.768',-0.028
'1:53.770',-0.022
'1:53.772',-0.015
'1:53.774',-0.005
'1:53.776',0.004
'1:53.778',0.013
'1:53.780',0.018
'1:53.782',0.018
'1:53.784',0.012
'1:53.786',0.004
'1:53.788',0.003
'1:53.790',0.004
'1:53.792',0.006
'1:53.794',0.006
'1:53.796',0.005
'1:53.798',0.004
'1:53.800',0.004
'1:53.802',0.004
'1:53.804',0.004
'1:53.806',0.004
'1:53.808',0.003
'1:53.810',0.003
'1:53.812',0.003
'1:53.814',0.002
'1:53.816',-0.002
'1:53.818',-0.013
'1:53.820',-0.044
'1:53.822',-0.102
'1:53.824',-0.180
'1:53.826',-0.234
'1:53.828',-0.192
'1:53.830',0.003
'1:53.832',0.273
'1:53.834',0.438
'1:53.836',0.523
'1:53.838',0.645
'1:53.840',0.708
'1:53.842',0.735
'1:53.844',0.656
'1:53.846',0.409
'1:53.848',0.212
'1:53.850',0.109
'1:53.852',0.055
'1:53.854',0.033
'1:53.856',0.018
'1:53.858',0.001
'1:53.860',-0.013
'1:53.862',-0.021
'1:53.864',-0.022
'1:53.866',-0.024
'1:53.868',-0.025
'1:53.870',-0.025
'1:53.872',-0.027
'1:53.874',-0.028
'1:53.876',-0.029
'1:53.878',-0.030
'1:53.880',-0.031
'1:53.882',-0.033
'1:53.884',-0.034
'1:53.886',-0.035
'1:53.888',-0.035
'1:53.890',-0.036
'1:53.892',-0.037
'1:53.894',-0.038
'1:53.896',-0.038
'1:53.898',-0.038
'1:53.900',-0.038
'1:53.902',-0.038
'1:53.904',-0.037
'1:53.906',-0.036
'1:53.908',-0.036
'1:53.910',-0.035
'1:53.912',-0.034
'1:53.914',-0.032
'1:53.916',-0.031
'1:53.918',-0.030
'1:53.920',-0.028
'1:53.922',-0.028
'1:53.924',-0.028
'1:53.926',-0.028
'1:53.928',-0.027
'1:53.930',-0.027
'1:53.932',-0.028
'1:53.934',-0.028
'1:53.936',-0.028
'1:53.938',-0.026
'1:53.940',-0.023
'1:53.942',-0.018
'1:53.944',-0.011
'1:53.946',-0.002
'1:53.948',0.010
'1:53.950',0.024
'1:53.952',0.039
'1:53.954',0.055
'1:53.956',0.071
'1:53.958',0.087
'1:53.960',0.102
'1:53.962',0.113
'1:53.964',0.120
'1:53.966',0.124
'1:53.968',0.125
'1:53.970',0.121
'1:53.972',0.115
'1:53.974',0.105
'1:53.976',0.094
'1:53.978',0.081
'1:53.980',0.068
'1:53.982',0.055
'1:53.984',0.043
'1:53.986',0.032
'1:53.988',0.022
'1:53.990',0.015
'1:53.992',0.008
'1:53.994',0.003
'1:53.996',-0.001
'1:53.998',-0.004
'1:54.000',-0.005
'1:54.002',-0.007
'1:54.004',-0.008
'1:54.006',-0.009
'1:54.008',-0.009
'1:54.010',-0.009
'1:54.012',-0.010
'1:54.014',-0.010
'1:54.016',-0.010
'1:54.018',-0.009
'1:54.020',-0.010
'1:54.022',-0.010
'1:54.024',-0.010
'1:54.026',-0.009
'1:54.028',-0.010
'1:54.030',-0.010
'1:54.032',-0.010
'1:54.034',-0.009
'1:54.036',-0.009
'1:54.038',-0.009
'1:54.040',-0.009
'1:54.042',-0.009
'1:54.044',-0.009
'1:54.046',-0.009
'1:54.048',-0.009
'1:54.050',-0.009
'1:54.052',-0.008
'1:54.054',-0.008
'1:54.056',-0.007
'1:54.058',-0.007
'1:54.060',-0.007
'1:54.062',-0.006
'1:54.064',-0.006
'1:54.066',-0.005
'1:54.068',-0.005
'1:54.070',-0.005
'1:54.072',-0.005
'1:54.074',-0.004
'1:54.076',-0.004
'1:54.078',-0.004
'1:54.080',-0.004
'1:54.082',-0.004
'1:54.084',-0.004
'1:54.086',-0.004
'1:54.088',-0.004
'1:54.090',-0.003
'1:54.092',-0.003
'1:54.094',-0.003
'1:54.096',-0.003
'1:54.098',-0.003
'1:54.100',-0.004
'1:54.102',-0.004
'1:54.104',-0.004
'1:54.106',-0.004
'1:54.108',-0.004
'1:54.110',-0.004
'1:54.112',-0.004
'1:54.114',-0.004
'1:54.116',-0.004
'1:54.118',-0.004
'1:54.120',-0.005
'1:54.122',-0.005
'1:54.124',-0.004
'1:54.126',-0.005
'1:54.128',-0.005
'1:54.130',-0.005
'1:54.132',-0.005
'1:54.134',-0.005
'1:54.136',-0.006
'1:54.138',-0.005
'1:54.140',-0.006
'1:54.142',-0.005
'1:54.144',-0.005
'1:54.146',-0.006
'1:54.148',-0.006
'1:54.150',-0.006
'1:54.152',-0.006
'1:54.154',-0.006
'1:54.156',-0.006
'1:54.158',-0.006
'1:54.160',-0.006
'1:54.162',-0.006
'1:54.164',-0.006
'1:54.166',-0.006
'1:54.168',-0.006
'1:54.170',-0.006
'1:54.172',-0.006
'1:54.174',-0.006
'1:54.176',-0.006
'1:54.178',-0.006
'1:54.180',-0.006
'1:54.182',-0.006
'1:54.184',-0.006
'1:54.186',-0.006
'1:54.188',-0.006
'1:54.190',-0.006
'1:54.192',-0.006
'1:54.194',-0.006
'1:54.196',-0.006
'1:54.198',-0.006
'1:54.200',-0.006
'1:54.202',-0.006
'1:54.204',-0.005
'1:54.206',-0.005
'1:54.208',-0.005
'1:54.210',-0.004
'1:54.212',-0.004
'1:54.214',-0.004
'1:54.216',-0.006
'1:54.218',-0.011
'1:54.220',-0.020
'1:54.222',-0.026
'1:54.224',-0.025
'1:54.226',-0.025
'1:54.228',-0.027
'1:54.230',-0.029
'1:54.232',-0.029
'1:54.234',-0.025
'1:54.236',-0.017
'1:54.238',-0.008
'1:54.240',0.002
'1:54.242',0.011
'1:54.244',0.018
'1:54.246',0.019
'1:54.248',0.013
'1:54.250',0.005
'1:54.252',0.002
'1:54.254',0.004
'1:54.256',0.006
'1:54.258',0.005
'1:54.260',0.005
'1:54.262',0.004
'1:54.264',0.004
'1:54.266',0.004
'1:54.268',0.004
'1:54.270',0.003
'1:54.272',0.003
'1:54.274',0.002
'1:54.276',0.002
'1:54.278',0.001
'1:54.280',-0.004
'1:54.282',-0.019
'1:54.284',-0.059
'1:54.286',-0.127
'1:54.288',-0.205
'1:54.290',-0.235
'1:54.292',-0.135
'1:54.294',0.117
'1:54.296',0.365
'1:54.298',0.475
'1:54.300',0.583
'1:54.302',0.690
'1:54.304',0.725
'1:54.306',0.720
'1:54.308',0.517
'1:54.310',0.274
'1:54.312',0.139
'1:54.314',0.068
'1:54.316',0.036
'1:54.318',0.021
'1:54.320',0.004
'1:54.322',-0.013
'1:54.324',-0.021
'1:54.326',-0.024
'1:54.328',-0.025
'1:54.330',-0.026
'1:54.332',-0.028
'1:54.334',-0.029
'1:54.336',-0.030
'1:54.338',-0.032
'1:54.340',-0.033
'1:54.342',-0.034
'1:54.344',-0.035
'1:54.346',-0.036
'1:54.348',-0.037
'1:54.350',-0.038
'1:54.352',-0.039
'1:54.354',-0.040
'1:54.356',-0.041
'1:54.358',-0.042
'1:54.360',-0.042
'1:54.362',-0.043
'1:54.364',-0.042
'1:54.366',-0.042
'1:54.368',-0.041
'1:54.370',-0.040
'1:54.372',-0.039
'1:54.374',-0.037
'1:54.376',-0.036
'1:54.378',-0.035
'1:54.380',-0.034
'1:54.382',-0.033
'1:54.384',-0.032
'1:54.386',-0.032
'1:54.388',-0.032
'1:54.390',-0.033
'1:54.392',-0.033
'1:54.394',-0.033
'1:54.396',-0.033
'1:54.398',-0.032
'1:54.400',-0.029
'1:54.402',-0.025
'1:54.404',-0.019
'1:54.406',-0.010
'1:54.408',0.002
'1:54.410',0.015
'1:54.412',0.030
'1:54.414',0.048
'1:54.416',0.065
'1:54.418',0.082
'1:54.420',0.096
'1:54.422',0.108
'1:54.424',0.117
'1:54.426',0.121
'1:54.428',0.122
'1:54.430',0.119
'1:54.432',0.113
'1:54.434',0.103
'1:54.436',0.091
'1:54.438',0.078
'1:54.440',0.065
'1:54.442',0.052
'1:54.444',0.040
'1:54.446',0.029
'1:54.448',0.020
'1:54.450',0.013
'1:54.452',0.006
'1:54.454',0.001
'1:54.456',-0.003
'1:54.458',-0.005
'1:54.460',-0.007
'1:54.462',-0.008
'1:54.464',-0.009
'1:54.466',-0.009
'1:54.468',-0.010
'1:54.470',-0.010
'1:54.472',-0.010
'1:54.474',-0.010
'1:54.476',-0.011
'1:54.478',-0.011
'1:54.480',-0.011
'1:54.482',-0.010
'1:54.484',-0.010
'1:54.486',-0.010
'1:54.488',-0.010
'1:54.490',-0.009
'1:54.492',-0.009
'1:54.494',-0.010
'1:54.496',-0.010
'1:54.498',-0.010
'1:54.500',-0.009
'1:54.502',-0.009
'1:54.504',-0.009
'1:54.506',-0.009
'1:54.508',-0.009
'1:54.510',-0.008
'1:54.512',-0.008
'1:54.514',-0.007
'1:54.516',-0.007
'1:54.518',-0.006
'1:54.520',-0.006
'1:54.522',-0.006
'1:54.524',-0.006
'1:54.526',-0.005
'1:54.528',-0.004
'1:54.530',-0.005
'1:54.532',-0.004
'1:54.534',-0.004
'1:54.536',-0.004
'1:54.538',-0.004
'1:54.540',-0.004
'1:54.542',-0.004
'1:54.544',-0.003
'1:54.546',-0.003
'1:54.548',-0.004
'1:54.550',-0.004
'1:54.552',-0.004
'1:54.554',-0.004
'1:54.556',-0.004
'1:54.558',-0.004
'1:54.560',-0.003
'1:54.562',-0.004
'1:54.564',-0.004
'1:54.566',-0.004
'1:54.568',-0.004
'1:54.570',-0.004
'1:54.572',-0.004
'1:54.574',-0.004
'1:54.576',-0.004
'1:54.578',-0.004
'1:54.580',-0.005
'1:54.582',-0.004
'1:54.584',-0.005
'1:54.586',-0.005
